"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","KLODZKO, POLAND"
"Lat (deg N):","50.43"
"Long (deg E):","16.65"
"Elev (m):","375"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","23","2","0","0","6.3","2","0","6.3","0","0"
"4","23","3","0","0","5.9","2","0","5.9","0","0"
"4","23","4","0","30","5.7","1","29.489","3.636","27.881","22.263"
"4","23","5","0","151","5.5","0","113.846","7.378","105.918","98.703"
"4","23","6","679","62","5.3","0","240.645","14.932","180.841","171.878"
"4","23","7","348","202","7.3","0","366.413","23.813","306.88","294.508"
"4","23","8","230","278","9.4","0","432.023","29.723","360.305","346.309"
"4","23","9","104","328","11.4","1","415.99","26.869","353.839","340.046"
"4","23","10","120","355","11.3","3","477.799","24.095","412.096","396.425"
"4","23","11","44","335","11.3","5","384.26","19.515","338.638","325.314"
"4","23","12","41","320","11.2","7","365.092","17.287","325.026","312.115"
"4","23","13","36","287","10.6","4","322.802","18.119","286.25","274.477"
"4","23","14","32","240","10.1","2","265.839","17.737","236.017","225.635"
"4","23","15","31","185","9.5","0","202.821","19.382","178.384","169.482"
"4","23","16","37","125","8.9","0","138.048","15.129","122.81","115.219"
"4","23","17","0","31","8.2","0","29.919","8.025","27.757","22.142"
"4","23","18","0","2","7.6","0","1.925","3.187","1.824","0"
"4","23","19","0","0","7.3","0","0","7.3","0","0"
"4","23","20","0","0","7","1","0","7","0","0"
"4","23","21","0","0","6.7","2","0","6.7","0","0"
"4","23","22","0","0","6.3","2","0","6.3","0","0"
"4","23","23","0","0","6","2","0","6","0","0"
"4","24","0","0","0","5.6","2","0","5.6","0","0"
"4","24","1","0","0","5.7","1","0","5.7","0","0"
"4","24","2","0","0","5.7","0","0","5.7","0","0"
"4","24","3","0","0","5.8","0","0","5.8","0","0"
"4","24","4","0","9","6.1","0","8.847","1.417","8.444","3.189"
"4","24","5","0","38","6.4","0","36.112","3.202","34.207","28.468"
"4","24","6","3","67","6.7","1","65.539","6.34","61.087","54.817"
"4","24","7","2","93","7.5","1","91.01","8.405","84.236","77.487"
"4","24","8","2","118","8.4","1","115.864","10.491","106.315","99.09"
"4","24","9","3","140","9.2","1","138.665","12.373","126.198","118.531"
"4","24","10","3","156","10.1","2","154.887","13.32","140.38","132.387"
"4","24","11","44","336","10.9","3","385.24","20.203","338.433","325.115"
"4","24","12","41","322","11.8","5","367.135","19.414","323.694","310.822"
"4","24","13","198","314","12.7","4","497.439","24.617","427.796","411.598"
"4","24","14","244","260","13.6","3","456.569","26.079","388.933","374.024"
"4","24","15","388","176","14.5","2","417.772","27.372","349.205","335.556"
"4","24","16","432","110","13.9","1","291.449","24.85","236.151","225.765"
"4","24","17","0","129","13.2","1","123.415","17.175","109.938","102.634"
"4","24","18","0","13","12.6","1","12.538","11.036","11.479","6.169"
"4","24","19","0","0","11","1","0","11","0","0"
"4","24","20","0","0","9.4","2","0","9.4","0","0"
"4","24","21","0","0","7.8","3","0","7.8","0","0"
"4","24","22","0","0","7.7","3","0","7.7","0","0"
"4","24","23","0","0","7.7","3","0","7.7","0","0"
"4","25","0","0","0","7.6","4","0","7.6","0","0"
"4","25","1","0","0","7.8","3","0","7.8","0","0"
"4","25","2","0","0","8","2","0","8","0","0"
"4","25","3","0","0","8.2","1","0","8.2","0","0"
"4","25","4","0","34","8.4","1","33.421","6.647","31.192","25.511"
"4","25","5","0","138","8.5","1","110.73","9.933","101.876","94.749"
"4","25","6","221","161","8.7","1","216.325","14.769","183.333","174.309"
"4","25","7","289","216","11.6","0","355.192","27.235","294.262","282.258"
"4","25","8","374","248","14.5","0","498.894","37.01","400.445","385.16"
"4","25","9","608","204","17.4","0","702.211","48.206","535.335","515.277"
"4","25","10","464","274","18.6","0","710.074","51.065","534.806","514.768"
"4","25","11","410","299","19.8","1","710.387","46.253","549.175","528.59"
"4","25","12","295","324","21","2","619.573","40.743","492.756","474.278"
"4","25","13","357","278","21.9","2","603.171","40.771","479.224","461.234"
"4","25","14","329","243","22.7","3","502.4","36.664","406.283","390.805"
"4","25","15","391","176","23.6","4","420.227","33.957","340.317","326.942"
"4","25","16","436","111","22.1","3","294.986","29.907","233.496","223.181"
"4","25","17","0","133","20.7","2","127.146","23.96","109.778","102.477"
"4","25","18","0","16","19.2","1","15.438","17.992","13.701","8.349"
"4","25","19","0","0","18","1","0","18","0","0"
"4","25","20","0","0","16.8","1","0","16.8","0","0"
"4","25","21","0","0","15.6","1","0","15.6","0","0"
"4","25","22","0","0","14.9","1","0","14.9","0","0"
"4","25","23","0","0","14.1","1","0","14.1","0","0"
"4","26","0","0","0","13.4","1","0","13.4","0","0"
"4","26","1","0","0","12.2","1","0","12.2","0","0"
"4","26","2","0","0","11.1","1","0","11.1","0","0"
"4","26","3","0","0","9.9","1","0","9.9","0","0"
"4","26","4","0","37","10.6","1","36.37","9.064","33.589","27.862"
"4","26","5","0","115","11.2","1","97.268","12.187","88.605","81.764"
"4","26","6","85","165","11.9","1","183.197","16.643","159.241","150.804"
"4","26","7","83","231","13.6","1","269.284","22.145","232.234","221.953"
"4","26","8","92","289","15.4","1","351.517","27.454","297.526","285.427"
"4","26","9","105","333","17.1","1","422.246","32.11","350.267","336.585"
"4","26","10","121","360","18.1","2","484.207","32.744","400.737","385.442"
"4","26","11","44","339","19","4","388.267","28.515","328.063","315.06"
"4","26","12","42","325","20","6","371.071","26.978","315.832","303.196"
"4","26","13","110","321","20","5","429.694","29.088","361.906","347.86"
"4","26","14","99","272","20","5","349.183","27.416","296.08","284.023"
"4","26","15","182","211","20","5","323.477","26.649","273.134","261.733"
"4","26","16","116","143","19.1","4","190.88","23.208","161.541","153.049"
"4","26","17","0","98","18.2","3","94.108","19.609","82.906","76.186"
"4","26","18","0","12","17.3","2","11.571","15.858","10.369","5.078"
"4","26","19","0","0","15.4","2","0","15.4","0","0"
"4","26","20","0","0","13.5","2","0","13.5","0","0"
"4","26","21","0","0","11.6","3","0","11.6","0","0"
"4","26","22","0","0","11.1","3","0","11.1","0","0"
"4","26","23","0","0","10.7","3","0","10.7","0","0"
"4","27","0","0","0","10.2","4","0","10.2","0","0"
"4","27","1","0","0","9.7","3","0","9.7","0","0"
"4","27","2","0","0","9.2","2","0","9.2","0","0"
"4","27","3","0","0","8.7","1","0","8.7","0","0"
"4","27","4","0","40","9.2","1","39.319","7.706","36.528","30.745"
"4","27","5","0","135","9.8","1","111.634","11.338","102.075","94.943"
"4","27","6","161","169","10.3","2","208.971","15.101","179.673","170.74"
"4","27","7","84","233","12","4","271.882","17.751","239.278","228.808"
"4","27","8","92","291","13.7","7","353.662","19.427","310.79","298.303"
"4","27","9","36","303","15.4","10","336.166","19.764","295.798","283.75"
"4","27","10","42","332","15.4","8","376.482","21.15","329.272","316.233"
"4","27","11","45","341","15.4","6","391.243","22.701","339.764","326.406"
"4","27","12","42","327","15.4","5","373.112","23.202","323.26","310.402"
"4","27","13","37","293","14.3","3","329.665","22.868","286.021","274.254"
"4","27","14","33","246","13.2","2","272.578","21.067","238.348","227.903"
"4","27","15","33","191","12.1","1","210.021","19.13","184.938","175.874"
"4","27","16","39","132","12.3","1","145.956","16.5","129.093","121.359"
"4","27","17","0","79","12.6","2","76.056","13.373","68.919","62.489"
"4","27","18","0","13","12.8","3","12.537","11.355","11.462","6.152"
"4","27","19","0","0","12.3","2","0","12.3","0","0"
"4","27","20","0","0","11.9","1","0","11.9","0","0"
"4","27","21","0","0","11.4","1","0","11.4","0","0"
"4","27","22","0","0","10.5","1","0","10.5","0","0"
"4","27","23","0","0","9.7","1","0","9.7","0","0"
"4","28","0","0","0","8.8","1","0","8.8","0","0"
"4","28","1","0","0","8.1","1","0","8.1","0","0"
"4","28","2","0","0","7.4","1","0","7.4","0","0"
"4","28","3","0","0","6.7","2","0","6.7","0","0"
"4","28","4","0","45","6.4","1","44.233","4.931","41.59","35.708"
"4","28","5","0","137","6.1","0","114.093","8.327","105.711","98.5"
"4","28","6","87","169","5.8","0","188.052","13","166.23","157.624"
"4","28","7","86","235","7.8","0","274.957","19.867","239.657","229.177"
"4","28","8","172","294","9.8","0","413.366","28.471","347.545","333.947"
"4","28","9","197","333","11.8","0","501.527","35.07","409.807","394.212"
"4","28","10","124","363","13.2","1","490.168","31.585","407.972","392.438"
"4","28","11","131","369","14.5","3","510.057","28.384","431.205","414.891"
"4","28","12","43","328","15.9","5","375.013","24.03","323.654","310.784"
"4","28","13","38","294","16.2","4","331.503","23.977","286.132","274.362"
"4","28","14","34","248","16.5","4","275.348","22.737","238.914","228.454"
"4","28","15","34","193","16.8","4","212.635","21.287","185.389","176.314"
"4","28","16","40","134","16.2","3","148.393","19.172","129.662","121.916"
"4","28","17","0","102","15.7","2","97.885","17.237","87.171","80.36"
"4","28","18","0","19","15.1","2","18.338","13.831","16.583","11.177"
"4","28","19","0","0","14.5","3","0","14.5","0","0"
"4","28","20","0","0","13.8","4","0","13.8","0","0"
"4","28","21","0","0","13.2","5","0","13.2","0","0"
"4","28","22","0","0","13.1","3","0","13.1","0","0"
"4","28","23","0","0","13.1","2","0","13.1","0","0"
"4","29","0","0","0","13","1","0","13","0","0"
"4","29","1","0","0","13.4","3","0","13.4","0","0"
"4","29","2","0","0","13.7","5","0","13.7","0","0"
"4","29","3","0","0","14.1","8","0","14.1","0","0"
"4","29","4","0","14","12.9","7","13.761","11.844","12.555","7.224"
"4","29","5","0","98","11.7","6","86.97","12.041","79.276","72.632"
"4","29","6","28","151","10.5","6","153.561","12.333","138.366","130.42"
"4","29","7","28","210","10.7","5","219.11","14.396","196.889","187.525"
"4","29","8","93","294","10.8","4","357.545","18.754","315.205","302.587"
"4","29","9","108","338","11","4","430.061","21.222","375.663","361.182"
"4","29","10","125","364","11.1","4","492.171","23.09","426.521","410.366"
"4","29","11","45","344","11.1","5","394.269","19.573","347.373","333.781"
"4","29","12","43","330","11.2","6","377.054","18.196","334.298","321.106"
"4","29","13","38","296","11.1","4","333.533","18.932","294.679","282.663"
"4","29","14","34","249","11.1","3","276.329","18.057","244.987","234.364"
"4","29","15","35","195","11","2","215.253","16.825","191.536","182.308"
"4","29","16","41","136","10.5","2","150.833","13.986","134.921","127.054"
"4","29","17","0","36","9.9","2","34.753","9.321","32.06","26.363"
"4","29","18","0","7","9.4","2","6.744","7.288","6.277","1.062"
"4","29","19","0","0","8.9","1","0","8.9","0","0"
"4","29","20","0","0","8.5","0","0","8.5","0","0"
"4","29","21","0","0","8","0","0","8","0","0"
"4","29","22","0","0","7.9","0","0","7.9","0","0"
"4","29","23","0","0","7.7","0","0","7.7","0","0"
"4","30","0","0","0","7.6","0","0","7.6","0","0"
"4","30","1","0","0","7.5","0","0","7.5","0","0"
"4","30","2","0","0","7.3","0","0","7.3","0","0"
"4","30","3","0","0","7.2","0","0","7.2","0","0"
"4","30","4","0","15","7.4","0","14.744","3.164","13.969","8.612"
"4","30","5","0","44","7.6","0","41.982","4.887","39.481","33.64"
"4","30","6","2","71","7.8","0","69.177","7.157","64.317","57.982"
"4","30","7","2","98","8.3","1","95.892","9.438","88.362","81.526"
"4","30","8","31","264","8.9","2","280.801","15.884","251.264","240.469"
"4","30","9","36","308","9.4","4","341.171","17.117","303.86","291.576"
"4","30","10","43","337","9.7","3","382.422","19.628","336.823","323.555"
"4","30","11","46","346","10.1","2","397.249","22.078","345.983","332.433"
"4","30","12","43","331","10.4","2","378.033","21.857","329.579","316.53"
"4","30","13","38","297","10.6","2","334.51","20.628","293.254","281.279"
"4","30","14","3","118","10.8","2","116.814","13.813","105.628","98.419"
"4","30","15","3","93","11","2","91.829","12.103","83.638","76.902"
"4","30","16","3","65","10.7","1","64.093","10.835","58.634","52.413"
"4","30","17","0","37","10.6","1","35.72","9.401","32.941","27.226"
"4","30","18","0","8","10.4","1","7.709","7.874","7.156","1.925"
"4","30","19","0","0","10.2","0","0","10.2","0","0"
"4","30","20","0","0","10","0","0","10","0","0"
"4","30","21","0","0","9.8","0","0","9.8","0","0"
"4","30","22","0","0","9.8","0","0","9.8","0","0"
"4","30","23","0","0","9.7","0","0","9.7","0","0"
"5","1","0","0","0","9.9","1","0","9.9","0","0"
"5","1","1","0","0","9.3","0","0","9.3","0","0"
"5","1","2","0","0","8.6","0","0","8.6","0","0"
"5","1","3","0","0","8","0","0","8","0","0"
"5","1","4","0","63","8.3","0","61.927","6.619","57.804","51.601"
"5","1","5","0","170","8.7","0","138.96","12.615","126.344","118.673"
"5","1","6","308","161","9.1","0","246.733","19.304","202.652","193.142"
"5","1","7","368","209","10.1","1","390.879","23.487","328.966","315.935"
"5","1","8","392","250","11.1","2","518.04","26.754","437.439","420.912"
"5","1","9","628","201","12.1","4","723.431","30.055","604.635","581.863"
"5","1","10","681","195","13.3","4","828.75","34.373","679.981","654.054"
"5","1","11","706","188","14.4","4","877.321","36.902","711.327","684.025"
"5","1","12","686","188","15.6","4","852.391","37.599","688.652","662.348"
"5","1","13","644","185","15.9","3","768.082","37.802","619.269","595.9"
"5","1","14","421","224","16.1","3","561.439","32.292","463.813","446.37"
"5","1","15","424","174","16.4","3","442.12","28.683","367.522","353.299"
"5","1","16","398","122","15.7","2","295.147","24.782","241.269","230.745"
"5","1","17","0","127","15.1","2","121.419","18.1","107.706","100.452"
"5","1","18","0","27","14.4","2","25.929","13.478","23.484","17.95"
"5","1","19","0","0","13.2","1","0","13.2","0","0"
"5","1","20","0","0","12","0","0","12","0","0"
"5","1","21","0","0","10.8","0","0","10.8","0","0"
"5","1","22","0","0","9","0","0","9","0","0"
"5","1","23","0","0","7.1","0","0","7.1","0","0"
"5","2","0","0","0","5.3","1","0","5.3","0","0"
"5","2","1","0","0","4.8","0","0","4.8","0","0"
"5","2","2","0","0","4.3","0","0","4.3","0","0"
"5","2","3","0","0","3.8","0","0","3.8","0","0"
"5","2","4","0","91","4.7","0","89.45","4.795","84.154","77.407"
"5","2","5","0","205","5.7","0","161.504","11.187","147.773","139.607"
"5","2","6","552","120","6.6","1","280.115","15.434","224.299","214.228"
"5","2","7","547","166","9.6","1","438.635","24.896","363.541","349.444"
"5","2","8","577","194","12.5","2","588.338","30.425","486.927","468.66"
"5","2","9","630","201","15.5","3","726.314","35.441","591.353","569.114"
"5","2","10","683","195","16.1","3","831.764","39.229","666.182","640.849"
"5","2","11","708","188","16.6","4","880.349","39.11","705.948","678.885"
"5","2","12","688","188","17.2","5","855.298","36.916","693.373","666.863"
"5","2","13","647","185","17.6","4","771.659","37.541","622.986","599.465"
"5","2","14","617","167","17.9","3","654.432","36.507","528.988","509.17"
"5","2","15","618","130","18.3","3","518.095","32.91","420.444","404.494"
"5","2","16","671","79","17.7","2","370.577","29.392","291.238","279.321"
"5","2","17","0","177","17","2","167.942","21.837","146.441","138.307"
"5","2","18","0","47","16.4","2","42.608","16.295","38.107","32.292"
"5","2","19","0","0","14.5","1","0","14.5","0","0"
"5","2","20","0","0","12.5","1","0","12.5","0","0"
"5","2","21","0","0","10.6","1","0","10.6","0","0"
"5","2","22","0","0","9.5","1","0","9.5","0","0"
"5","2","23","0","0","8.3","1","0","8.3","0","0"
"5","3","0","0","0","7.2","2","0","7.2","0","0"
"5","3","1","0","0","6.3","2","0","6.3","0","0"
"5","3","2","0","0","5.3","2","0","5.3","0","0"
"5","3","3","0","0","4.4","2","0","4.4","0","0"
"5","3","4","0","95","5.4","1","93.381","5.866","87.449","80.632"
"5","3","5","0","255","6.3","0","190.082","13.248","172.34","163.586"
"5","3","6","693","68","7.3","0","273.321","19.34","207.772","198.131"
"5","3","7","733","94","10.4","0","460.101","30.851","367.04","352.833"
"5","3","8","754","116","13.4","0","627.711","41.559","490.43","472.037"
"5","3","9","765","136","16.5","1","765.558","44.446","595.295","572.899"
"5","3","10","771","150","17.9","1","860.886","49.455","653.954","629.14"
"5","3","11","772","155","19.2","1","902.83","52.426","675.446","649.714"
"5","3","12","770","148","20.6","1","886.613","53.434","659.634","634.58"
"5","3","13","650","185","20.9","2","775.223","45.763","600.187","577.594"
"5","3","14","620","166","21.1","3","656.634","39.696","522.396","502.826"
"5","3","15","428","175","21.4","5","446.973","31.556","366.58","352.387"
"5","3","16","672","79","20.7","4","372.361","29.715","292.418","280.468"
"5","3","17","0","180","20.1","4","170.692","23.858","147.445","139.287"
"5","3","18","0","61","19.4","4","53.335","19.561","46.997","41.008"
"5","3","19","0","0","16.3","2","0","16.3","0","0"
"5","3","20","0","0","13.3","1","0","13.3","0","0"
"5","3","21","0","0","10.2","0","0","10.2","0","0"
"5","3","22","0","0","9.5","0","0","9.5","0","0"
"5","3","23","0","0","8.7","0","0","8.7","0","0"
"5","4","0","0","0","8","0","0","8","0","0"
"5","4","1","0","0","7.4","0","0","7.4","0","0"
"5","4","2","0","0","6.7","0","0","6.7","0","0"
"5","4","3","0","0","6.1","1","0","6.1","0","0"
"5","4","4","0","100","7.1","0","98.296","7.9","91.244","84.346"
"5","4","5","0","259","8.1","0","194.444","15.33","174.658","165.848"
"5","4","6","694","69","9.1","0","276.628","21.3","208.977","199.305"
"5","4","7","733","94","11.9","1","461.975","27.929","374.011","359.582"
"5","4","8","754","116","14.6","2","629.411","33.773","511.4","492.238"
"5","4","9","765","137","17.4","3","768.108","38.513","615.666","592.445"
"5","4","10","488","272","18.5","3","736.928","39.227","590.375","568.176"
"5","4","11","431","298","19.6","3","734.698","40.134","586.193","564.161"
"5","4","12","239","348","20.7","4","595.885","36.004","485.395","467.183"
"5","4","13","217","322","20.5","3","524.234","35.04","428.861","412.627"
"5","4","14","110","283","20.3","2","375.167","32.13","311.03","298.536"
"5","4","15","111","222","20.1","2","293.109","28.803","245.875","235.227"
"5","4","16","235","148","19.6","2","250.626","26.634","206.493","196.885"
"5","4","17","0","134","19.2","2","127.965","22.247","111.37","104.035"
"5","4","18","0","42","18.7","3","39.007","18.34","34.564","28.818"
"5","4","19","0","0","17.6","2","0","17.6","0","0"
"5","4","20","0","0","16.4","2","0","16.4","0","0"
"5","4","21","0","0","15.3","2","0","15.3","0","0"
"5","4","22","0","0","14","2","0","14","0","0"
"5","4","23","0","0","12.8","2","0","12.8","0","0"
"5","5","0","0","0","11.5","2","0","11.5","0","0"
"5","5","1","0","0","10.2","1","0","10.2","0","0"
"5","5","2","0","0","8.8","0","0","8.8","0","0"
"5","5","3","0","0","7.5","0","0","7.5","0","0"
"5","5","4","0","76","8.4","0","41.257","5.834","38.641","32.816"
"5","5","5","0","183","9.2","0","151.942","13.431","137.648","129.718"
"5","5","6","309","167","10.1","0","256.275","20.871","209.915","200.219"
"5","5","7","309","227","12.2","0","383.258","29.399","315.262","302.643"
"5","5","8","329","272","14.4","1","501.841","32.399","413.118","397.413"
"5","5","9","369","297","16.5","2","610.509","35.237","498.17","479.495"
"5","5","10","413","302","17.5","3","701.506","36.81","568.9","547.55"
"5","5","11","432","299","18.5","4","737.244","37.165","597.068","574.601"
"5","5","12","417","293","19.5","5","712.574","35.74","581.154","559.321"
"5","5","13","384","278","20","4","639.024","36.296","519.374","499.916"
"5","5","14","433","224","20.4","4","572.965","34.883","467.468","449.897"
"5","5","15","437","175","20.9","4","453.875","32.284","371.015","356.681"
"5","5","16","490","112","20.2","4","327.975","28.133","262.875","251.76"
"5","5","17","0","158","19.5","4","150.323","22.603","130.612","122.844"
"5","5","18","0","48","18.8","4","44.055","18.648","38.982","33.151"
"5","5","19","0","0","16.9","2","0","16.9","0","0"
"5","5","20","0","0","14.9","1","0","14.9","0","0"
"5","5","21","0","0","13","0","0","13","0","0"
"5","5","22","0","0","12.1","0","0","12.1","0","0"
"5","5","23","0","0","11.1","0","0","11.1","0","0"
"5","6","0","0","0","10.2","0","0","10.2","0","0"
"5","6","1","0","0","8.8","0","0","8.8","0","0"
"5","6","2","0","0","7.5","0","0","7.5","0","0"
"5","6","3","0","0","6.1","0","0","6.1","0","0"
"5","6","4","0","108","7.1","0","36.981","4.267","34.87","29.119"
"5","6","5","0","268","8.2","0","203.407","14.924","183.044","174.027"
"5","6","6","696","70","9.2","0","282.093","21.728","213.677","203.884"
"5","6","7","734","96","12.4","0","468.115","33.163","370.102","355.798"
"5","6","8","585","195","15.5","0","599.624","42.589","467.49","449.917"
"5","6","9","638","201","18.7","1","737.495","45.473","570.843","549.417"
"5","6","10","691","194","19.6","2","842.423","45.812","652.425","627.676"
"5","6","11","515","267","20.4","3","782.504","42.486","616.904","593.632"
"5","6","12","498","264","21.3","5","758.362","38.67","609.511","586.54"
"5","6","13","387","278","20.5","4","642.093","36.99","520.082","500.598"
"5","6","14","204","280","19.8","3","444.183","32.383","367.48","353.259"
"5","6","15","113","225","19","2","297.583","28.153","250.432","239.66"
"5","6","16","237","150","19.5","3","254.304","25.746","210.562","200.849"
"5","6","17","0","162","20","4","154.03","22.983","133.598","125.761"
"5","6","18","0","54","20.5","5","49.027","20.49","43.017","37.107"
"5","6","19","0","0","18","3","0","18","0","0"
"5","6","20","0","0","15.4","2","0","15.4","0","0"
"5","6","21","0","0","12.9","1","0","12.9","0","0"
"5","6","22","0","0","11.4","0","0","11.4","0","0"
"5","6","23","0","0","9.8","0","0","9.8","0","0"
"5","7","0","0","0","8.3","0","0","8.3","0","0"
"5","7","1","0","0","7.3","0","0","7.3","0","0"
"5","7","2","0","0","6.2","0","0","6.2","0","0"
"5","7","3","0","0","5.2","0","0","5.2","0","0"
"5","7","4","0","112","7","0","37.404","4.224","35.275","29.516"
"5","7","5","615","56","8.7","0","114.658","10.791","73.521","66.996"
"5","7","6","697","71","10.5","0","285.248","22.055","216.269","206.408"
"5","7","7","734","96","13.8","2","469.821","27.467","382.033","367.347"
"5","7","8","754","118","17.1","5","636.247","31.008","524.337","504.694"
"5","7","9","765","139","20.4","8","774.397","33.452","636.631","612.545"
"5","7","10","693","193","21.1","8","844.21","35.54","688.815","662.504"
"5","7","11","436","299","21.8","8","742.073","34.591","608.706","585.769"
"5","7","12","322","328","22.5","9","653.046","32.805","540.378","520.129"
"5","7","13","294","307","22.6","7","583.934","33.333","481.676","463.598"
"5","7","14","276","267","22.7","6","491.984","32.543","406.501","391.016"
"5","7","15","278","211","22.8","5","389.306","31.307","321.069","308.276"
"5","7","16","314","142","21.4","4","280.402","27.969","228.233","218.058"
"5","7","17","0","152","20","4","144.75","22.827","125.64","117.985"
"5","7","18","0","49","18.6","4","45.226","18.456","40.053","34.201"
"5","7","19","0","0","17.3","3","0","17.3","0","0"
"5","7","20","0","0","16.1","2","0","16.1","0","0"
"5","7","21","0","0","14.8","2","0","14.8","0","0"
"5","7","22","0","0","14.3","2","0","14.3","0","0"
"5","7","23","0","0","13.7","2","0","13.7","0","0"
"5","8","0","0","0","13.2","2","0","13.2","0","0"
"5","8","1","0","0","13.7","4","0","13.7","0","0"
"5","8","2","0","0","14.3","6","0","14.3","0","0"
"5","8","3","0","0","14.8","9","0","14.8","0","0"
"5","8","4","0","80","15.2","9","44.362","14.824","39.939","34.089"
"5","8","5","196","115","15.6","9","122.67","16.531","99.671","92.592"
"5","8","6","31","167","16","10","170.306","17.665","149.919","141.703"
"5","8","7","30","224","17.1","8","233.966","20.203","204.846","195.28"
"5","8","8","33","276","18.2","7","298.893","22.909","259.023","248.016"
"5","8","9","39","320","19.3","6","355.519","25.782","304.22","291.926"
"5","8","10","46","349","17.9","6","397.166","25.316","340.698","327.311"
"5","8","11","3","172","16.4","6","170.914","19.256","150.813","142.576"
"5","8","12","3","164","15","6","162.928","17.242","145.091","136.988"
"5","8","13","3","147","13.7","5","145.818","15.791","130.705","122.935"
"5","8","14","3","124","12.3","4","122.723","14.037","110.863","103.538"
"5","8","15","3","99","11","4","97.727","12.002","89.056","82.205"
"5","8","16","3","71","10.5","2","69.96","10.79","64.028","57.698"
"5","8","17","0","44","10.1","1","42.492","9.201","39.22","33.384"
"5","8","18","0","15","9.6","0","14.464","6.13","13.529","8.181"
"5","8","19","0","0","9.2","0","0","9.2","0","0"
"5","8","20","0","0","8.9","0","0","8.9","0","0"
"5","8","21","0","0","8.5","1","0","8.5","0","0"
"5","8","22","0","0","8.4","0","0","8.4","0","0"
"5","8","23","0","0","8.2","0","0","8.2","0","0"
"5","9","0","0","0","8.1","0","0","8.1","0","0"
"5","9","1","0","0","7.4","0","0","7.4","0","0"
"5","9","2","0","0","6.6","0","0","6.6","0","0"
"5","9","3","0","0","5.9","0","0","5.9","0","0"
"5","9","4","0","77","5.9","0","45.014","3.248","42.63","36.728"
"5","9","5","108","118","6","0","116.398","8.318","102.12","94.987"
"5","9","6","2","78","6","0","75.982","7.625","70.518","64.055"
"5","9","7","3","106","7.8","0","104.2","10.147","95.705","88.712"
"5","9","8","33","278","9.5","1","300.887","18.651","265.925","254.726"
"5","9","9","39","321","11.3","2","356.488","21.625","311.033","298.539"
"5","9","10","133","376","12.4","2","512.442","27.697","434.595","418.166"
"5","9","11","142","381","13.6","3","533.59","28.209","451.501","434.489"
"5","9","12","244","352","14.7","4","605.679","29.76","508.661","489.601"
"5","9","13","223","326","14","4","541.99","27.711","459.454","442.164"
"5","9","14","115","289","13.2","4","385.435","22.837","334.013","320.83"
"5","9","15","115","229","12.5","4","303.182","19.598","265.605","254.415"
"5","9","16","240","153","12.1","3","259.832","18.484","222.749","212.718"
"5","9","17","0","147","11.6","2","140.109","14.978","126.052","118.387"
"5","9","18","0","55","11.2","2","50.449","11.095","46.179","40.206"
"5","9","19","0","0","9.9","1","0","9.9","0","0"
"5","9","20","0","0","8.7","0","0","8.7","0","0"
"5","9","21","0","0","7.4","0","0","7.4","0","0"
"5","9","22","0","0","6.4","0","0","6.4","0","0"
"5","9","23","0","0","5.4","0","0","5.4","0","0"
"5","10","0","0","0","4.4","1","0","4.4","0","0"
"5","10","1","0","0","3.5","0","0","3.5","0","0"
"5","10","2","0","0","2.7","0","0","2.7","0","0"
"5","10","3","0","0","1.8","0","0","1.8","0","0"
"5","10","4","0","123","3","0","38.78","0.023","37.231","31.434"
"5","10","5","622","55","4.1","0","119.59","6.389","78.14","71.52"
"5","10","6","699","73","5.3","0","293.091","17.336","228.512","218.33"
"5","10","7","561","170","7.9","0","459.817","28.641","375.806","361.32"
"5","10","8","406","256","10.4","0","540.221","35.589","437.569","421.038"
"5","10","9","378","299","13","1","622.478","36.036","506.028","487.065"
"5","10","10","320","338","13.6","1","649.989","37.98","524.149","504.513"
"5","10","11","256","363","14.2","1","631.596","38.108","509.163","490.084"
"5","10","12","136","369","14.8","2","513.605","31.31","428.151","411.941"
"5","10","13","224","327","15.2","2","544.072","32.075","451.642","434.625"
"5","10","14","210","283","15.5","2","452.705","29.796","379.29","364.692"
"5","10","15","285","213","15.9","3","396.854","26.58","334.877","321.668"
"5","10","16","322","144","15.2","3","287.64","22.702","240.23","229.735"
"5","10","17","0","149","14.6","3","141.977","17.657","126.197","118.529"
"5","10","18","0","52","13.9","3","48.167","13.747","43.573","37.653"
"5","10","19","0","0","12.3","2","0","12.3","0","0"
"5","10","20","0","0","10.6","1","0","10.6","0","0"
"5","10","21","0","0","9","1","0","9","0","0"
"5","10","22","0","0","9.3","1","0","9.3","0","0"
"5","10","23","0","0","9.7","1","0","9.7","0","0"
"5","11","0","0","0","10","2","0","10","0","0"
"5","11","1","0","0","10","1","0","10","0","0"
